20|1526379014.588|С их помощью исследователь , используя только веб-браузер ,  может в любом месте и в любое время заходить в __архив__ данных и пользоваться __инструментом__ для их __обрабоок__ .
20|1526379419.9126143|Сейчас « Вета-Сайенс » __использует__ тридцать научных организаций .
20|1526379575.1713896|В арсенале разработок ИКИ РАН спутниковый сервис See the Sea ( STS ) , с помощью которого  анализируют радиолокационных данных , и система мониторинга вулканов Камчатки и __курить__ ; в __плане__ же – создание __системы__ для работы с  данными различных планетных миссий .
20|1526379575.1713896|В арсенале разработок ИКИ РАН спутниковый сервис See the Sea ( STS ) , с помощью которого анализируют радиолокационных данных  , и система мониторинга вулканов Камчатки и __курить__ ; в __плане__ же – создание __системы__ для работы с __данных__ различных планетных  миссий .
20|1526379575.1713896|В арсенале __разработки__ ИКИ РАН __спутникового__ __сервиса__ See the Sea ( STS )  , с помощью которого анализируют радиолокационных данных , и система мониторинга вулканов Камчатки и Курил ; в планах же – создание систем для работы с данными различных планетных миссий .
20|1526379575.1713896|В арсенале разработок ИКИ РАН спутниковый сервис See the Sea ( STS ) , с помощью которого анализируют радиолокационных данных , и система мониторинга  вулканов Камчатки и __курить__ ; в __плане__ же – создание __системы__ для работы с __данных__ различных планетных __миссии__ .
20|1526379575.1713896|В арсенале __разработки__ ИКИ РАН __спутникового__ __сервиса__ See the Sea ( STS ) , с помощью  которого анализируют радиолокационных данных , и система мониторинга вулканов Камчатки и Курил ; в планах же – создание систем для работы с данными различных планетных миссий .
20|1526379575.1713896|В арсенале __разработки__ ИКИ РАН __спутникового__ __сервиса__ See the Sea ( STS ) , с помощью которого  анализируют радиолокационных данных , и система мониторинга вулканов Камчатки и Курил ; в планах же – создание систем для работы с данными различных планетных миссий .
20|1526379575.1713896|В арсенале разработок ИКИ РАН спутниковый сервис See the Sea ( STS ) , с помощью которого анализируют радиолокационных данных , и система мониторинга вулканов Камчатки и Курил  ; в __плане__ же – создание __системы__ для работы с __данных__ различных планетных __миссии__ .
20|1526379575.1713896|В арсенале разработок ИКИ РАН спутниковый сервис See the Sea ( STS ) , с помощью которого анализируют радиолокационных данных , и система мониторинга вулканов Камчатки и Курил ; в планах  же – создание __системы__ для работы с __данных__ различных планетных __миссии__ .
20|1526332258.6379197|Сейчас мы уже __понимают__ , что наши прежние представления о викингах как об одиноких  , суровых грабителях и налетчиках , несколько не соответствуют действительности .
20|1526328983.865738|Они , возможно , и были __суровые__ и уж точно не чурались грабежей , но от одиночества  в своих дальних походах не страдали .
20|1526330887.0791056|Они ,  возможно , и были суровыми и уж точно не чурались __грабежами__ , но от одиночества в своих дальних походах не страдали  .
20|1526329349.1594553|Как и следовало ожидать , дружеские отношения __человека__ и котов начались вместе с появлением земледелия .
20|1526329612.3436172|Так что __хвостатый__ __охранник__ сначала __распространялся__ по миру вслед за __мотыгу__ и __серп__  .
20|1526329612.3436172|Так что __хвостатый__ __охранник__ сначала __распространялся__ по миру вслед за __мотыгу__ и __серп__ .
20|1526329612.3436172| Так что __хвостатый__ __охранник__ сначала __распространялся__ по миру вслед за __мотыгу__ и __серп__ .
20|1526329612.3436172|Так что  __хвостатый__ __охранник__ сначала __распространялся__ по миру вслед за __мотыгу__ и __серп__ .
20|1526329751.3852472|Ее __эпицентр__ стал __египетом__ , откуда __мышелы__ достаточно быстро достигли дальних уголков  Африки , Азии и Европы .
20|1526329869.230707|Генетические маркеры кошек-египтянок нашлись у их __собрат__ из Болгарии , Турции и южной части Африки .
20|1526331254.4628124|Вероятно , __главней__ функцией мурчащих мореплавателей , составлявших компанию викингам , также была  борьба с мышами .
20|1526330079.7196991| О том , что викинги хорошо знали , что такое __кошка__ , говорит не только генетика .
20|1526330354.590365|Иначе , как __по__ борту драккаров они туда __попали__ не __могучи__ .
20|1526330479.3374414|__вслед__ того , коты часто __фигурировали__ в скандинавской мифологии : они тащат на себе колесницу богини  любви Фрейи , а у Локи из Утгарда был настолько большой кот , что его не мог поднять сам Тор .
20|1526331668.672259|Исследователи из парижского Института __жак__ Моно проанализировали ДНК 290 котов из 30 археологических памятников ,  разбросанных по разным уголкам планеты : по Европе , Ближнему Востоку и Африке .
20|1526331294.8144786|О том , что викинги хорошо __знают__ , что такое кошки , говорит не только генетика .
20|1526331477.773861|Кроме того , коты часто  фигурируют в скандинавской мифологии : они __тащили__ на себе колесницу __богиня__ любви Фрейи , а у Локи из Утгарда был настолько  большой кот , что его не мог поднять сам Тор .
20|1526331477.773861|Кроме  того , коты часто фигурируют в скандинавской мифологии : они __тащили__ на себе колесницу __богиня__ любви Фрейи , а у Локи  из Утгарда был настолько большой кот , что его не мог поднять сам Тор .
20|1526375423.7559142|Для этого недостаточно выиграть 200 000 , получить Белого Орла ,  жениться на хорошенькой , прослыть благонамеренным — все эти блага __тленные__ и поддаются привычке .
20|1526375423.7559142|Для этого недостаточно выиграть 200 000 , получить Белого __орела__ , жениться на хорошенькой , прослыть благонамеренным — все эти  блага тленны и поддаются привычке .
20|1526375526.4691355|Для того ,  чтобы ощущать в себе счастье без перерыва , даже в __минутах__ скорби и печали , нужно : а ) уметь довольствоваться  настоящим и б ) радоваться сознанию , что « могло бы быть и хуже » .
20|1526375526.4691355|Для того , чтобы ощущать в себе счастье без перерыва , даже в минуты  скорби и печали , нужно : а ) уметь довольствоваться __настоящем__ и б ) радоваться сознанию , что « могло бы  быть и хуже » .
20|1526375668.0539124|А это нетрудно : Когда у тебя в кармане загораются спички , то радуйся  и благодари небо , что у тебя в кармане не __порохового__ погреб .
20|1526375668.0539124|Когда к тебе на дачу приезжают бедные родственники , то не бледней ,  а торжествуя восклицай : « Хорошо , что это не __городовой__ !
20|1526375872.3708873|» Если твоя жена или свояченица играет гаммы , то не выходи из себя , а не находи себе места от  радости , что ты слушаешь игру , а не вой __шакал__ или кошачий концерт .
20|1526375872.3708873|» Если твоя жена или свояченица играет __гамму__ , то не выходи из себя , а не находи  себе места от радости , что ты слушаешь игру , а не вой шакалов или кошачий концерт .
20|1526375872.3708873|» Когда в твой палец __попадают__ заноза , радуйся : « Хорошо , что не в  глаз !
20|1526376248.7351153|Радуйся , что ты имеешь возможность не читать « __гражданин__ » , не сидеть на ассенизационной бочке , не быть  женатым сразу на трех ... Когда ведут тебя в участок , то прыгай от восторга , что тебя ведут не в геенну огненную .
20|1526376098.5926673|Если у тебя  болит один зуб , то __ликовай__ , что у тебя __болеют__ не все зубы .
20|1526376098.5926673|Если ты живешь в не  столь отдаленных местах , то разве нельзя быть счастливым от __мысля__ , что тебя не __угораздит__ попасть в столь __отдаленного__ ?
20|1526376098.5926673|Если ты живешь в не столь отдаленных местах , то  разве нельзя быть счастливым от __мысля__ , что тебя не __угораздит__ попасть в столь __отдаленного__ ?
20|1526376098.5926673|Если ты живешь в не столь отдаленных местах , то разве нельзя быть счастливым  от __мысля__ , что тебя не __угораздит__ попасть в столь __отдаленного__ ?
20|1526376340.305821|Если тебя секут березой , то дрыгай ногами и восклицай  : « Как я счастлив , что меня секут не __крапивы__ !
20|1526376340.305821|Если тебя __секет__ березой , то дрыгай __ногу__ и восклицай : « Как я счастлив , что меня  секут не крапивой !
20|1526376340.305821|» Если жена тебе __изменит__ , то радуйся , что она изменила тебе , а  не отечеству .
20|1526376420.6937528|И так далее ... Последуй , человече , моему совету , и жизнь твоя будет состоять из сплошного ликования  , моему совету , и жизнь твоя будет состоять из __сплошных__ __ликовании__ .
20|1526376420.6937528|И так далее ... Последуй , человече , моему совету , и жизнь твоя будет состоять из сплошного ликования  моему совету , и жизнь твоя будет состоять из __сплошных__ __ликовании__ .
21|1560862090.102458|— __спрашивал__ Мишутка .
21|1560862090.102458|Знаешь , — __говорил__ Мишутка , — раньше я был большой-большой , как дядя  Боря , а потом сделался маленький .
21|1560862106.0897877|Знаешь , — __говорил__ Мишутка , — раньше я был большой-большой , как дядя  Боря , а потом сделался маленький .
21|1560863065.7413273|Они , возможно , и были суровыми и уж точно  не чурались грабежей , но от одиночества в своих дальних __походов__ не страдали .
21|1560863065.7413273| Не так давно выяснилось , к примеру , что в __морском__ __походом__ с ними отправлялись жены .
21|1560863065.7413273|Не  так давно выяснилось , к примеру , что в __морском__ __походом__ с ними отправлялись жены .
21|1560863073.5348654| Не так давно выяснилось , к примеру , что в __морском__ __походом__ с ними отправлялись жены .
21|1560863073.5348654|Не  так давно выяснилось , к примеру , что в __морском__ __походом__ с ними отправлялись жены .
21|1560863199.1630666|Исследователи из парижского Института Жака  Моно проанализировали ДНК 290 котов из 30 археологических памятников , __разбросанный__ по разным уголкам планеты : по Европе , Ближнему __востока__  и Африке .
21|1560863199.1630666|И одними женами дело не __ограничивается__ – новое исследование __показать__ , что скандинавы брали с собой  еще и котов .
21|1560863199.1630666|И одними женами дело не __ограничивается__ – новое исследование __показать__ , что скандинавы брали с собой еще и котов .
21|1560863199.1630666|Исследователи из парижского Института Жака Моно проанализировали ДНК 290 котов из 30 археологических памятников ,  __разбросанный__ по разным уголкам планеты : по Европе , Ближнему __востока__ и __африкы__ .
21|1560863225.653698|Исследователи из парижского Института Жака  Моно проанализировали ДНК 290 котов из 30 археологических памятников , __разбросанный__ по разным уголкам планеты : по Европе , Ближнему __востока__  и Африке .
21|1560863225.653698|И одними женами дело не __ограничивается__ – новое исследование __показа__ , что скандинавы брали с собой  еще и котов .
21|1560863225.653698|Исследователи из парижского Института Жака Моно проанализировали ДНК 290 котов из 30 археологических памятников ,  __разбросанный__ по разным уголкам планеты : по Европе , Ближнему __востока__ и __африкы__ .
21|1560880103.2574587|Мама тоже была рада его __приезда__ .
21|1560880116.4368541|Мама тоже была рада его __приезда__ .
21|1560880246.9889913|— Конечно , проживем , — __говорил__ я .
21|1560880351.4228125|— Чего там не __сумеем__ !
21|1560880351.4228125|__каша__ ведь просто __варит__ .
21|1560880378.3953485|— Чего там не __сумеем__ !
21|1560880378.3953485|Кашу ведь просто __варим__ .
21|1560880495.959452|Ты ведь не __варишь__ раньше .
21|1560880495.959452|Я __вижу__ , как мама варит .
21|1560880495.959452|__сыты__ будешь , не __померем__ с __голода__ .
21|1560880755.3635166|" Зачем , — __думать__ , — раз Мишка знает " . "
21|1560880821.1007636|— __говорил__ Мишка .
21|1560880821.1007636|— Постой , — __говорил__ я .
21|1560880835.5885007|— Постой , — __говорит__ я .
21|1560880980.0326087|__каша__ можно без хлеба есть .
21|1560881097.1208916|Только рыба плохо __клевали__ : поймали всего с десяток пескариков .
21|1560881125.3691788|Только рыба плохо __клевали__ : поймали всего с десяток пескариков .
21|1560881452.2433758|— __спрашивал__ .
21|1560879387.0605376|Перед нами движутся религиозные процессии , плывут корабли , акробаты рискуют жизнью в играх с быком , придворные дамы восседают  на пиру ... Можно увидеть , как __выгляжут__ и что __делают__ люди той далекой __эпоха__ , но , к __сожаленье__ ,  нельзя понять , о чем они говорят .
21|1560879387.0605376|Перед нами движутся религиозные процессии , плывут корабли , акробаты рискуют жизнью в играх с быком , придворные дамы восседают на пиру ... Можно  увидеть , как __выгляжут__ и что __делают__ люди той далекой __эпоха__ , но , к __сожаленье__ , нельзя понять , о  чем они говорят .
21|1560879387.0605376|Перед нами движутся  религиозные процессии , плывут корабли , акробаты __рисковуют__ жизнью в __игра__ с быком , придворные дамы восседают на пиру ... Можно  увидеть , как выглядели и что делали люди той далекой эпохи , но , к сожалению , нельзя понять , о чем они говорят .
21|1560879393.694781|Перед нами движутся религиозные процессии , плывут корабли , акробаты рискуют жизнью в играх с быком , придворные дамы восседают  на пиру ... Можно увидеть , как __выгляжут__ и что __делают__ люди той далекой эпохи , но , к сожалению ,  нельзя понять , о чем они говорят .
21|1560879565.1759474|Между тем в западной части дворца в Кноссе был __найденный__ архив глиняных __табличик__ .
21|1560879598.447468|Между тем в западной части дворца в Кноссе был __найденный__ архив глиняных табличек .
21|1560879881.184107|, напоминает рисунки и признан __иероглифические__ .
21|1560879881.184107|Именно он запечатлен __без__ __знаменитых__ __дисков__ из Феста .
21|1560879881.184107|Первый шрифт , __который__ они пользовались со II тысячелетия до н .
21|1560879883.6201394|, напоминает рисунки и признан __иероглифические__ .
21|1560879883.6201394|Именно он запечатлен __без__ __знаменитых__ __дисков__ из Феста .
21|1560879883.6201394|Первый шрифт , __который__ они пользовались со II тысячелетия до н .
22|1556827442.856553|Для этого недостаточно выиграть 200 000 , получить Белого Орла ,  __пожениться__ на хорошенькой , прослыть благонамеренным — все __это__ блага __тленное__ и поддаются __привычкой__ .
22|1556827442.856553|Для этого недостаточно выиграть 200 000 , получить Белого Орла , жениться на хорошенькой  , прослыть благонамеренным — все __это__ блага __тленное__ и поддаются __привычкой__ .
22|1556827442.856553|Для этого недостаточно выиграть 200 000 , получить Белого  Орла , __пожениться__ на хорошенькой , прослыть благонамеренным — все __это__ блага __тленное__ и поддаются __привычкой__ .
22|1556827466.928399|Для этого недостаточно выиграть 200 000 , получить Белого Орла ,  жениться на хорошенькой , прослыть благонамеренным — все __это__ блага __тленное__ и поддаются __привычкой__ .
22|1556827466.928399|Для этого недостаточно выиграть 200 000 , получить Белого Орла , жениться на хорошенькой  , прослыть благонамеренным — все __это__ блага __тленное__ и поддаются __привычкой__ .
22|1556827466.928399|Для этого недостаточно выиграть 200 000 , получить Белого  Орла , жениться на хорошенькой , прослыть благонамеренным — все __это__ блага __тленное__ и поддаются __привычкой__ .
22|1556827796.6141274|Когда к тебе на  дачу приезжают бедные родственники , то не бледней , а __торжествуй__ восклицай : « Хорошо , что это не __городовое__ !
22|1556827803.046685|Когда к тебе на  дачу приезжают бедные родственники , то не бледней , а __торжествуй__ восклицай : « Хорошо , что это не __городовое__ !
23|1551433594.4979773|Я так обрадовался , что и __сказал__ нельзя !
23|1551433594.4979773|Один раз  , когда я жил с мамой на даче , ко __мной__ в гости приехал Мишка .
23|1551433682.3042738|Мама тоже была рада его __приезда__ .
23|1551433785.847845|— Конечно , __прожитй__ , — __говорил__ я .
23|1551431263.2672923|В саду старика  __крестьяна__ в провинции Пачиу ( ныне Хунань ) необычайно разрослось __апельсинового__ дерево .
23|1551431263.2672923|В саду старика крестьянина  в провинции Пачиу ( ныне Хунань ) необычайно разрослось апельсиновое __дерева__ .
23|1551431987.2175586|Своей __высоте__ оно __превосходут__ другие __дерев__ в несколько раз , и __тот__  стали чахнуть .
23|1551431987.2175586|Своей __высоте__ оно __превосходут__ другие __дерев__ в несколько раз , и __тот__ стали чахнуть .
23|1551431987.2175586|Своей  __высоте__ оно __превосходут__ другие __дерев__ в несколько раз , и __тот__ стали чахнуть .
23|1551431987.2175586|Тогда крестьянин __решили__ срубить дерево-гигант .
23|1551431987.2175586|После __несколько__ ударов __топором__ оно упало , а __в__ середине его крестьянин  обнаружил двух стариков , занятых какой-то неизвестной игрой .
23|1551431987.2175586|После __несколько__ ударов __топором__ оно упало , а __в__ середине его крестьянин обнаружил двух  стариков , занятых какой-то неизвестной игрой .
23|1551431987.2175586|После нескольких ударов топора оно упало , а к  середине его крестьянин обнаружил двух стариков , занятых какой-то неизвестной __игры__ .
23|1551432314.9218087|Когда партия закончилась и дровосек вернулся в село , то узнал ,  что с __тем__ пор , как он ушел , минули __сотня__ лет ... В китайских __щахматах__ 32 __крожошка__ .
23|1551432314.9218087|Когда партия закончилась и  дровосек вернулся в село , то узнал , что с __тем__ пор , как он ушел , минули __сотня__ лет ...  В китайских шахматах 32 кружочка .
23|1551432672.7581136|На __каждах__ иероглифами сделана надпись , которая указывает на __них__ роль и назначение в игре .
23|1551433307.118717|Главные атакующие фигуры – __конем__ , орудие и __колесницие__ .
23|1551433307.118717|" __шахматный__ доска состоит __в__ 64 клеток , посредине разделена " рекою  " . "
23|1551433307.118717| Если им удалось перейти реку , то они , по __правило__ игры , кроме __хода__ на одно поле вперед , __могло__  делать и боковые ходы .
23|1551433307.118717|Если им удалось перейти  реку , то они , по __правило__ игры , кроме __хода__ на одно поле вперед , __могло__ делать и __боков__ ходы  .
23|1551433307.118717|Если им удалось перейти реку , то они , по  __правило__ игры , кроме __хода__ на одно поле вперед , __могло__ делать и __боков__ ходы .
23|1551433307.118717|" __пешкые__ двигаются на одно поле вперед до __того__ пор , пока не __переидут__ " реку " . "
23|1551430623.9827979| В воскресенье __лидер__ стран ЕС __собрается__ на __саммите__ ЕС для __обсуждении__ договора .
23|1551430623.9827979|По словам Терхо , Финляндия готова при необходимости продлить переходный срок     Все остающиеся в ЕС 27 стран поддерживают __пакеты__ договора об условиях брексита .
23|1551430623.9827979|__министр__ стран ЕС __согласовал__ это решение сегодня в Брюсселе .
23|1551430623.9827979|В воскресенье __лидер__ стран ЕС __собрается__ на __саммите__ ЕС для __обсуждении__ договора .
23|1551430921.0625045| Координатор __пириговоров__ о брексите Мишель Барнье позднее на этой неделе __внес__ предложение о сроке __васмужного__ продления переходного периода .
23|1551430921.0625045|До этого в Брюсселе __была__ отшлифована совместная политическая декларация , касающаяся __отношение__ ЕС и Британии  после выхода Британии из союза .
23|1551430921.0625045|До  этого в Брюсселе __была__ отшлифована совместная политическая декларация , касающаяся __отношение__ ЕС и Британии после выхода Британии из союза .
23|1551434206.8736913|Выставка , несомненно , для __эстета__ .
23|1551434206.8736913|Никаких Рубенсов и __ванов__ Дейков , __которые__ собирал сэр Роберт Уолпол ( 1676 – 1745 ) ,  первый граф Орфорд , первый премьер-министр Великобритании .
23|1551434447.8878827|В 1779 __лет__ внук и наследник графа __джорджа__ Уолпол продал за £ 40 тыс .
23|1551434447.8878827|206 произведений из __ней__ Екатерине II .
23|1551434447.8878827|В 1779 __лет__ внук и наследник графа __джорджа__ Уолпол продал за £ 40  тыс .
23|1551434751.116831|Вместе с коллекцией в Петербург привезли представленный на  __выставку__ портрет Роберта Уолпола в полный рост , заказанный самой __модели__ Жан-Батисту ван Лоо и получивший одобрение __во__ виде размещения в  спальне графа .
23|1551434751.116831|С этой __покупкой__ начался Эрмитаж .
23|1551434751.116831|Вместе с __коллекции__ в Петербург привезли представленный на __выставку__ портрет Роберта Уолпола в  полный рост , заказанный самой моделью Жан-Батисту ван Лоо и получивший одобрение в виде размещения в спальне графа .
23|1551434751.116831|Вместе с __коллекции__ в Петербург привезли представленный на __выставку__ портрет Роберта Уолпола в полный рост , заказанный самой __модели__  Жан-Батисту ван Лоо и получивший одобрение в виде размещения в спальне графа .
23|1551434751.116831|Вместе с коллекцией в Петербург привезли представленный на выставке портрет Роберта Уолпола в полный рост , заказанный самой моделью  Жан-Батисту ван Лоо и получивший одобрение в виде размещения в __спальни__ графа .
23|1551434937.1504977|В  1774 – 1788 __лет__ лондонский гравер и __исдатель__ Джон Бойдел __выпустили__ двухтомник « Галерея Хоутон » по названию поместья Уолпола ,  где хранилась коллекция .
23|1551434937.1504977|Он включал 129 __истомпов__ , исполненных __разных__ авторами .
23|1551434937.1504977|В 1774 – 1788 __лет__ лондонский гравер и __исдатель__ Джон Бойдел __выпустили__ двухтомник « Галерея  Хоутон » по названию поместья Уолпола , где хранилась коллекция .
23|1551435137.6054223|В качестве комментария к воспроизводимым __картине__ Бойдел __поместит__ описание из каталога Aedes Walpolianae ( « __ситилише__  Уолпола » ) , подготовленного Горацио , сыном коллекционера , в 1748 году .
23|1551435137.6054223|В качестве комментария к воспроизводимым картинам Бойдел поместил описание из каталога Aedes Walpolianae  ( « __ситилише__ Уолпола » ) , подготовленного Горацио , __сын__ коллекционера , в 1748 году .
23|1551435137.6054223|В качестве комментария к воспроизводимым __картине__ Бойдел __поместит__ описание из каталога Aedes Walpolianae ( « __ситилише__ Уолпола »  ) , подготовленного Горацио , сыном коллекционера , в 1748 году .
23|1551435435.6378999|Издание гравюр завершилось уже после продажи коллекции , поэтому окончательное название двухтомника — «  Комплект эстампов , гравированных с самых главных картин коллекции ее __императорской__ величества __императицой__ России , ранее находившихся во владении графа Орфорда  в Хоутон-Холле в Норфолке » .
23|1551435435.6378999|Издание __гравюры__ завершилось уже после продажи коллекции , поэтому окончательное название двухтомника  — « Комплект эстампов , гравированных с самых главных картин коллекции ее императорского величества императрицы России , ранее находившихся во владении графа Орфорда в Хоутон-Холле в Норфолке » .
23|1551435737.869109|Среди лучшего на выставке — гравюра резцом « __блудным__ __сыном__ » Жан-Батиста __мишель__ по картине Сальватора Розы , гравюра  пунктиром Георга Зигмунда и Иоганна Готлиба Фациусов по картине Антониса ван Дейка « Бегство в Египет » , гравюра резцом Франсуа де Пуалли по картине Никола Пуссена « Святое семейство » .
23|1551435737.869109|Среди лучшего на выставке — гравюра резцом « __блудным__ __сыном__ » Жан-Батиста __мишель__ по картине Сальватора Розы , гравюра пунктиром  Георга Зигмунда и Иоганна Готлиба Фациусов по картине Антониса ван Дейка « Бегство в Египет » , гравюра резцом Франсуа де Пуалли по картине Никола Пуссена « Святое семейство » .
23|1551435737.869109|Среди лучшего  на выставке — гравюра резцом « __блудным__ __сыном__ » Жан-Батиста __мишель__ по картине Сальватора Розы , гравюра пунктиром Георга Зигмунда и  Иоганна Готлиба Фациусов по картине Антониса ван Дейка « Бегство в Египет » , гравюра резцом Франсуа де Пуалли по картине Никола Пуссена « Святое семейство » .
23|1551435737.869109|Среди лучшего на выставке — гравюра резцом « Блудный сын » Жан-Батиста Мишеля по картине Сальватора Розы , гравюра пунктиром  Георга Зигмунда и Иоганна Готлиба Фациусов по картине Антониса ван __дейк__ « Бегство __во__ Египет » , гравюра резцом Франсуа де  Пуалли по картине Никола Пуссена « Святое семейство » .
23|1551435737.869109|Среди лучшего на выставке — гравюра  резцом « Блудный сын » Жан-Батиста Мишеля по картине Сальватора __роза__ , гравюра пунктиром Георга Зигмунда и Иоганна Готлиба Фациусов по  картине Антониса ван Дейка « Бегство в Египет » , гравюра резцом Франсуа де Пуалли по картине Никола Пуссена « Святое семейство » .
23|1551435737.869109|Среди лучшего на выставке — гравюра резцом « Блудный сын » Жан-Батиста Мишеля по картине Сальватора Розы , гравюра пунктиром Георга Зигмунда и Иоганна Готлиба Фациусов по картине Антониса ван Дейка « Бегство в Египет » , гравюра резцом Франсуа де Пуалли по картине Никола Пуссена « Святое семейство »  Египет » , гравюра резцом Франсуа де Пуалли по картине __николы__ Пуссена « Святое __сими__ » .
24|1528124372.7174656|Только они разговаривали не просто  , как другие ребята , а __рассказывать__ друг другу разные __небылица__ , будто пошли на спор , кто __кего__ переврет .
24|1528124372.7174656|Только  они разговаривали не просто , как другие ребята , а __рассказывать__ друг другу разные __небылица__ , будто пошли на спор ,  кто кого переврет .
24|1555061061.9240952|Я так __прослушал__ , что и __сказал__ нельзя !
24|1555061154.3194013|Я так __прослушаю__ , что и __скажу__ нельзя !
25|1553006352.9320042|Зато когда шли обратно , они забрались в __колхозном__ огород и набрали полные карманы огурцов .
25|1553006352.9320042|На душе у него было радостно       Один раз Павлик взял с __себя__ Котьку на реку __ловил__ рыбу .
25|1553006352.9320042|На душе у него было радостно   Один раз Павлик взял с __себя__ Котьку на реку __ловил__ рыбу .
25|1553006352.9320042|Но в __этом__ день им не __повез__ : рыба совсем не __клевать__ .
25|1553006352.9320042|Но  в __этом__ день им не __повез__ : рыба совсем не __клевать__ .
25|1553006352.9320042|Зато когда шли обратно , они забрались в колхозный __огороде__ и набрали __полных__ карманы огурцов .
25|1553006352.9320042|Зато когда  шли обратно , они забрались в колхозный __огороде__ и набрали __полных__ карманы огурцов .
25|1551894634.6406305|Кроме того , коты часто фигурируют в скандинавской мифологии : они тащат на себе колесницу богини любви Фрейи , а у Локи из Утгарда был настолько большой кот , что его не мог поднять сам Тор            __кошка__ , вероятно , __защищает__ корабельные запасы пищи от вредителей-грызунов .
25|1551894634.6406305|Сейчас мы уже понимаем , что наши прежние представления о викингах как об  одиноких , суровых грабителях и __налетчихах__ , несколько не соответствуют __действительность__ .
25|1551894634.6406305|Кроме того , коты часто фигурируют в скандинавской мифологии : они тащат на себе колесницу богини любви Фрейи , а у Локи из Утгарда был настолько большой кот , что его не мог поднять сам Тор        __кошка__ , вероятно , __защищает__ корабельные запасы пищи от вредителей-грызунов .
25|1551894634.6406305| Сейчас мы уже понимаем , что наши прежние __приставления__ о __викинге__ как об одиноких , суровых грабителях и __налетчихах__ , несколько  не соответствуют действительности .
25|1552376180.435789|И так далее ... Последуй , человече , моему совету , и жизнь твоя будет состоять из сплошного ликования       Жизнь __принипрятнвя__ штука , но __сделает__ ее прекрасной очень нетрудно .
25|1552376180.435789|Для этого недостаточно выиграть 200 000 , получить Белого Орла ,  жениться на хорошенькой , __прослить__ благонамеренным — все __эта__ блага __тленная__ и __поддавается__ привычке .
25|1552376180.435789|Для этого недостаточно __выиграют__ 200 000 , __получит__ Белого __орела__ , жениться на хорошенькой  , прослыть благонамеренным — все эти блага тленны и поддаются привычке .
